pe_id,throughput,data_size,epoch_size,operation,num_pe
10,324528.66,1,16,fetch-add64,16
11,324528.67,1,16,fetch-add64,16
12,324528.78,1,16,fetch-add64,16
13,324528.71,1,16,fetch-add64,16
14,324528.70,1,16,fetch-add64,16
15,324528.67,1,16,fetch-add64,16
0,371966.53,1,32,fetch-add64,16
1,371966.02,1,32,fetch-add64,16
2,371966.07,1,32,fetch-add64,16
3,371966.10,1,32,fetch-add64,16
4,371966.22,1,32,fetch-add64,16
5,371966.24,1,32,fetch-add64,16
6,371966.32,1,32,fetch-add64,16
7,371966.32,1,32,fetch-add64,16
8,371966.32,1,32,fetch-add64,16
9,371966.35,1,32,fetch-add64,16
10,371966.39,1,32,fetch-add64,16
11,371966.41,1,32,fetch-add64,16
12,371966.50,1,32,fetch-add64,16
13,371966.50,1,32,fetch-add64,16
14,371966.51,1,32,fetch-add64,16
15,371966.53,1,32,fetch-add64,16
0,403584.85,1,64,fetch-add64,16
1,403584.79,1,64,fetch-add64,16
2,403584.94,1,64,fetch-add64,16
3,403584.87,1,64,fetch-add64,16
4,403584.89,1,64,fetch-add64,16
5,403584.93,1,64,fetch-add64,16
6,403584.94,1,64,fetch-add64,16
7,403584.89,1,64,fetch-add64,16
8,403584.91,1,64,fetch-add64,16
9,403584.97,1,64,fetch-add64,16
10,403584.89,1,64,fetch-add64,16
11,403584.91,1,64,fetch-add64,16
12,403584.93,1,64,fetch-add64,16
13,403584.92,1,64,fetch-add64,16
14,403584.82,1,64,fetch-add64,16
15,403584.84,1,64,fetch-add64,16
0,422040.15,1,128,fetch-add64,16
1,422040.15,1,128,fetch-add64,16
2,422040.15,1,128,fetch-add64,16
3,422040.15,1,128,fetch-add64,16
4,422040.15,1,128,fetch-add64,16
5,422040.15,1,128,fetch-add64,16
6,422040.15,1,128,fetch-add64,16
7,422040.15,1,128,fetch-add64,16
8,422040.15,1,128,fetch-add64,16
9,422040.15,1,128,fetch-add64,16
10,422040.15,1,128,fetch-add64,16
11,422040.15,1,128,fetch-add64,16
12,422040.15,1,128,fetch-add64,16
13,422040.15,1,128,fetch-add64,16
14,422040.15,1,128,fetch-add64,16
15,422040.15,1,128,fetch-add64,16
0,32965.13,1,1,fetch-add64,32
1,32964.78,1,1,fetch-add64,32
2,32964.79,1,1,fetch-add64,32
3,32964.79,1,1,fetch-add64,32
4,32964.81,1,1,fetch-add64,32
5,32964.81,1,1,fetch-add64,32
6,32964.82,1,1,fetch-add64,32
7,32964.84,1,1,fetch-add64,32
8,32964.83,1,1,fetch-add64,32
9,32964.85,1,1,fetch-add64,32
10,32964.87,1,1,fetch-add64,32
11,32964.86,1,1,fetch-add64,32
12,32964.90,1,1,fetch-add64,32
13,32964.90,1,1,fetch-add64,32
14,32964.92,1,1,fetch-add64,32
15,32964.93,1,1,fetch-add64,32
16,32964.94,1,1,fetch-add64,32
17,32964.94,1,1,fetch-add64,32
18,32964.96,1,1,fetch-add64,32
19,32964.98,1,1,fetch-add64,32
20,32964.99,1,1,fetch-add64,32
21,32965.00,1,1,fetch-add64,32
22,32965.00,1,1,fetch-add64,32
23,32965.03,1,1,fetch-add64,32
24,32965.05,1,1,fetch-add64,32
25,32965.05,1,1,fetch-add64,32
26,32965.05,1,1,fetch-add64,32
27,32965.08,1,1,fetch-add64,32
28,32965.08,1,1,fetch-add64,32
29,32965.09,1,1,fetch-add64,32
30,32965.09,1,1,fetch-add64,32
31,32965.13,1,1,fetch-add64,32
0,41935.50,1,2,fetch-add64,32
1,41935.51,1,2,fetch-add64,32
2,41935.50,1,2,fetch-add64,32
3,41935.48,1,2,fetch-add64,32
4,41935.48,1,2,fetch-add64,32
5,41935.48,1,2,fetch-add64,32
6,41935.49,1,2,fetch-add64,32
7,41935.49,1,2,fetch-add64,32
8,41935.49,1,2,fetch-add64,32
9,41935.49,1,2,fetch-add64,32
10,41935.49,1,2,fetch-add64,32
11,41935.49,1,2,fetch-add64,32
12,41935.49,1,2,fetch-add64,32
13,41935.48,1,2,fetch-add64,32
14,41935.48,1,2,fetch-add64,32
15,41935.49,1,2,fetch-add64,32
16,41935.48,1,2,fetch-add64,32
17,41935.49,1,2,fetch-add64,32
18,41935.49,1,2,fetch-add64,32
19,41935.49,1,2,fetch-add64,32
20,41935.49,1,2,fetch-add64,32
21,41935.48,1,2,fetch-add64,32
22,41935.49,1,2,fetch-add64,32
23,41935.49,1,2,fetch-add64,32
24,41935.49,1,2,fetch-add64,32
25,41935.49,1,2,fetch-add64,32
26,41935.49,1,2,fetch-add64,32
27,41935.49,1,2,fetch-add64,32
28,41935.50,1,2,fetch-add64,32
29,41935.49,1,2,fetch-add64,32
30,41935.49,1,2,fetch-add64,32
31,41935.50,1,2,fetch-add64,32
0,57552.30,1,4,fetch-add64,32
1,57552.27,1,4,fetch-add64,32
2,57552.27,1,4,fetch-add64,32
3,57552.27,1,4,fetch-add64,32
4,57552.26,1,4,fetch-add64,32
5,57552.27,1,4,fetch-add64,32
6,57552.28,1,4,fetch-add64,32
7,57552.29,1,4,fetch-add64,32
8,57552.28,1,4,fetch-add64,32
9,57552.29,1,4,fetch-add64,32
10,57552.29,1,4,fetch-add64,32
11,57552.30,1,4,fetch-add64,32
12,57552.29,1,4,fetch-add64,32
13,57552.28,1,4,fetch-add64,32
14,57552.29,1,4,fetch-add64,32
15,57552.27,1,4,fetch-add64,32
16,57552.29,1,4,fetch-add64,32
17,57552.28,1,4,fetch-add64,32
18,57552.28,1,4,fetch-add64,32
19,57552.29,1,4,fetch-add64,32
20,57552.28,1,4,fetch-add64,32
21,57552.29,1,4,fetch-add64,32
22,57552.28,1,4,fetch-add64,32
23,57552.29,1,4,fetch-add64,32
24,57552.29,1,4,fetch-add64,32
25,57552.29,1,4,fetch-add64,32
26,57552.27,1,4,fetch-add64,32
27,57552.29,1,4,fetch-add64,32
28,57552.28,1,4,fetch-add64,32
29,57552.28,1,4,fetch-add64,32
30,57552.29,1,4,fetch-add64,32
31,57552.29,1,4,fetch-add64,32
0,83304.98,1,8,fetch-add64,32
1,83305.09,1,8,fetch-add64,32
2,83305.09,1,8,fetch-add64,32
3,83305.10,1,8,fetch-add64,32
4,83305.08,1,8,fetch-add64,32
5,83305.07,1,8,fetch-add64,32
6,83305.06,1,8,fetch-add64,32
7,83305.05,1,8,fetch-add64,32
8,83305.06,1,8,fetch-add64,32
9,83305.05,1,8,fetch-add64,32
10,83305.06,1,8,fetch-add64,32
11,83305.07,1,8,fetch-add64,32
12,83305.06,1,8,fetch-add64,32
13,83305.06,1,8,fetch-add64,32
14,83305.06,1,8,fetch-add64,32
15,83305.06,1,8,fetch-add64,32
16,83305.05,1,8,fetch-add64,32
17,83305.05,1,8,fetch-add64,32
18,83305.06,1,8,fetch-add64,32
19,83305.07,1,8,fetch-add64,32
20,83305.06,1,8,fetch-add64,32
21,83305.06,1,8,fetch-add64,32
22,83305.05,1,8,fetch-add64,32
23,83305.05,1,8,fetch-add64,32
24,83305.04,1,8,fetch-add64,32
25,83305.02,1,8,fetch-add64,32
26,83305.03,1,8,fetch-add64,32
27,83305.01,1,8,fetch-add64,32
28,83305.01,1,8,fetch-add64,32
29,83304.99,1,8,fetch-add64,32
30,83304.98,1,8,fetch-add64,32
31,83304.97,1,8,fetch-add64,32
0,121777.73,1,16,fetch-add64,32
1,121777.83,1,16,fetch-add64,32
2,121777.84,1,16,fetch-add64,32
3,121777.87,1,16,fetch-add64,32
4,121777.87,1,16,fetch-add64,32
5,121777.89,1,16,fetch-add64,32
6,121777.91,1,16,fetch-add64,32
7,121777.90,1,16,fetch-add64,32
8,121777.86,1,16,fetch-add64,32
9,121777.88,1,16,fetch-add64,32
10,121777.88,1,16,fetch-add64,32
11,121777.86,1,16,fetch-add64,32
12,121777.91,1,16,fetch-add64,32
13,121777.86,1,16,fetch-add64,32
14,121777.84,1,16,fetch-add64,32
15,121777.84,1,16,fetch-add64,32
16,121777.83,1,16,fetch-add64,32
17,121777.80,1,16,fetch-add64,32
18,121777.80,1,16,fetch-add64,32
19,121777.81,1,16,fetch-add64,32
20,121777.82,1,16,fetch-add64,32
21,121777.79,1,16,fetch-add64,32
22,121777.82,1,16,fetch-add64,32
23,121777.69,1,16,fetch-add64,32
24,121777.77,1,16,fetch-add64,32
25,121777.77,1,16,fetch-add64,32
26,121777.78,1,16,fetch-add64,32
27,121777.77,1,16,fetch-add64,32
28,121777.75,1,16,fetch-add64,32
29,121777.76,1,16,fetch-add64,32
30,121777.77,1,16,fetch-add64,32
31,121777.77,1,16,fetch-add64,32
0,154826.32,1,32,fetch-add64,32
1,154826.34,1,32,fetch-add64,32
2,154826.34,1,32,fetch-add64,32
3,154826.33,1,32,fetch-add64,32
4,154826.33,1,32,fetch-add64,32
5,154826.32,1,32,fetch-add64,32
6,154826.31,1,32,fetch-add64,32
7,154826.32,1,32,fetch-add64,32
8,154826.34,1,32,fetch-add64,32
9,154826.34,1,32,fetch-add64,32
10,154826.36,1,32,fetch-add64,32
11,154826.33,1,32,fetch-add64,32
12,154826.34,1,32,fetch-add64,32
13,154826.35,1,32,fetch-add64,32
14,154826.34,1,32,fetch-add64,32
15,154826.33,1,32,fetch-add64,32
16,154826.34,1,32,fetch-add64,32
17,154826.33,1,32,fetch-add64,32
18,154826.33,1,32,fetch-add64,32
19,154826.35,1,32,fetch-add64,32
20,154826.35,1,32,fetch-add64,32
21,154826.34,1,32,fetch-add64,32
22,154826.33,1,32,fetch-add64,32
23,154826.38,1,32,fetch-add64,32
24,154826.33,1,32,fetch-add64,32
25,154826.33,1,32,fetch-add64,32
26,154826.32,1,32,fetch-add64,32
27,154826.33,1,32,fetch-add64,32
28,154826.35,1,32,fetch-add64,32
29,154826.34,1,32,fetch-add64,32
30,154826.34,1,32,fetch-add64,32
31,154826.37,1,32,fetch-add64,32
0,184277.39,1,128,fetch-add64,32
1,184277.42,1,128,fetch-add64,32
2,184277.42,1,128,fetch-add64,32
3,184277.42,1,128,fetch-add64,32
4,184277.42,1,128,fetch-add64,32
5,184277.42,1,128,fetch-add64,32
6,184277.40,1,128,fetch-add64,32
7,184277.41,1,128,fetch-add64,32
8,184277.40,1,128,fetch-add64,32
9,184277.41,1,128,fetch-add64,32
10,184277.41,1,128,fetch-add64,32
11,184277.42,1,128,fetch-add64,32
12,184277.42,1,128,fetch-add64,32
13,184277.42,1,128,fetch-add64,32
14,184277.42,1,128,fetch-add64,32
15,184277.42,1,128,fetch-add64,32
16,184277.42,1,128,fetch-add64,32
17,184277.42,1,128,fetch-add64,32
18,184277.42,1,128,fetch-add64,32
19,184277.42,1,128,fetch-add64,32
20,184277.42,1,128,fetch-add64,32
21,184277.42,1,128,fetch-add64,32
22,184277.40,1,128,fetch-add64,32
23,184277.40,1,128,fetch-add64,32
24,184277.40,1,128,fetch-add64,32
25,184277.41,1,128,fetch-add64,32
26,184277.40,1,128,fetch-add64,32
27,184277.40,1,128,fetch-add64,32
28,184277.41,1,128,fetch-add64,32
29,184277.40,1,128,fetch-add64,32
30,184277.40,1,128,fetch-add64,32
31,184277.40,1,128,fetch-add64,32
