pe_id,throughput,data_size,epoch_size,group,op,num_pe
1,465287.87,1,16,atomic,fetch-add64,8
2,465197.48,1,16,atomic,fetch-add64,8
3,465357.09,1,16,atomic,fetch-add64,8
4,465289.10,1,16,atomic,fetch-add64,8
5,465203.11,1,16,atomic,fetch-add64,8
6,465020.37,1,16,atomic,fetch-add64,8
7,465263.16,1,16,atomic,fetch-add64,8
0,467126.26,1,32,atomic,fetch-add64,8
1,467591.55,1,32,atomic,fetch-add64,8
2,467389.78,1,32,atomic,fetch-add64,8
3,467474.65,1,32,atomic,fetch-add64,8
4,467390.83,1,32,atomic,fetch-add64,8
5,467306.39,1,32,atomic,fetch-add64,8
6,467395.96,1,32,atomic,fetch-add64,8
7,467300.50,1,32,atomic,fetch-add64,8
0,471123.86,1,64,atomic,fetch-add64,8
1,472099.34,1,64,atomic,fetch-add64,8
2,472163.74,1,64,atomic,fetch-add64,8
3,472014.64,1,64,atomic,fetch-add64,8
4,471855.12,1,64,atomic,fetch-add64,8
5,471677.11,1,64,atomic,fetch-add64,8
6,471400.47,1,64,atomic,fetch-add64,8
7,472093.54,1,64,atomic,fetch-add64,8
0,478509.10,1,128,atomic,fetch-add64,8
1,478983.20,1,128,atomic,fetch-add64,8
2,479012.31,1,128,atomic,fetch-add64,8
3,479004.86,1,128,atomic,fetch-add64,8
4,479200.35,1,128,atomic,fetch-add64,8
5,478982.93,1,128,atomic,fetch-add64,8
6,479102.68,1,128,atomic,fetch-add64,8
7,479598.11,1,128,atomic,fetch-add64,8
0,74828.90,1,1,atomic,fetch-add64,16
1,74840.06,1,1,atomic,fetch-add64,16
2,74810.20,1,1,atomic,fetch-add64,16
3,74832.72,1,1,atomic,fetch-add64,16
4,74839.00,1,1,atomic,fetch-add64,16
5,74834.58,1,1,atomic,fetch-add64,16
6,74838.71,1,1,atomic,fetch-add64,16
7,74827.43,1,1,atomic,fetch-add64,16
8,74830.40,1,1,atomic,fetch-add64,16
9,74839.71,1,1,atomic,fetch-add64,16
10,74840.25,1,1,atomic,fetch-add64,16
11,74832.73,1,1,atomic,fetch-add64,16
12,74830.28,1,1,atomic,fetch-add64,16
13,74829.77,1,1,atomic,fetch-add64,16
14,74828.01,1,1,atomic,fetch-add64,16
15,74828.60,1,1,atomic,fetch-add64,16
0,146704.88,1,2,atomic,fetch-add64,16
1,146725.42,1,2,atomic,fetch-add64,16
2,146732.88,1,2,atomic,fetch-add64,16
3,146731.17,1,2,atomic,fetch-add64,16
4,146727.55,1,2,atomic,fetch-add64,16
5,146729.78,1,2,atomic,fetch-add64,16
6,146727.01,1,2,atomic,fetch-add64,16
7,146715.85,1,2,atomic,fetch-add64,16
8,146685.77,1,2,atomic,fetch-add64,16
9,146731.28,1,2,atomic,fetch-add64,16
10,146729.52,1,2,atomic,fetch-add64,16
11,146705.60,1,2,atomic,fetch-add64,16
12,146706.78,1,2,atomic,fetch-add64,16
13,146707.91,1,2,atomic,fetch-add64,16
14,146715.86,1,2,atomic,fetch-add64,16
15,146703.32,1,2,atomic,fetch-add64,16
0,305317.44,1,4,atomic,fetch-add64,16
1,305349.78,1,4,atomic,fetch-add64,16
2,305411.50,1,4,atomic,fetch-add64,16
3,305389.30,1,4,atomic,fetch-add64,16
4,305379.56,1,4,atomic,fetch-add64,16
5,305354.42,1,4,atomic,fetch-add64,16
6,305368.26,1,4,atomic,fetch-add64,16
7,305360.91,1,4,atomic,fetch-add64,16
8,305343.53,1,4,atomic,fetch-add64,16
9,305316.21,1,4,atomic,fetch-add64,16
10,305341.16,1,4,atomic,fetch-add64,16
11,305365.19,1,4,atomic,fetch-add64,16
12,305326.05,1,4,atomic,fetch-add64,16
13,305353.27,1,4,atomic,fetch-add64,16
14,305310.87,1,4,atomic,fetch-add64,16
15,305312.45,1,4,atomic,fetch-add64,16
0,423492.80,1,8,atomic,fetch-add64,16
1,423602.41,1,8,atomic,fetch-add64,16
2,423545.82,1,8,atomic,fetch-add64,16
3,423608.51,1,8,atomic,fetch-add64,16
4,423569.65,1,8,atomic,fetch-add64,16
5,423591.12,1,8,atomic,fetch-add64,16
6,423535.32,1,8,atomic,fetch-add64,16
7,423560.17,1,8,atomic,fetch-add64,16
8,423512.41,1,8,atomic,fetch-add64,16
9,423565.04,1,8,atomic,fetch-add64,16
10,423550.32,1,8,atomic,fetch-add64,16
11,423502.46,1,8,atomic,fetch-add64,16
12,423510.48,1,8,atomic,fetch-add64,16
13,423588.52,1,8,atomic,fetch-add64,16
14,423459.50,1,8,atomic,fetch-add64,16
15,423519.19,1,8,atomic,fetch-add64,16
0,450029.93,1,16,atomic,fetch-add64,16
1,450130.17,1,16,atomic,fetch-add64,16
2,450171.29,1,16,atomic,fetch-add64,16
3,450162.46,1,16,atomic,fetch-add64,16
4,450074.94,1,16,atomic,fetch-add64,16
5,450120.02,1,16,atomic,fetch-add64,16
6,450125.39,1,16,atomic,fetch-add64,16
7,450209.08,1,16,atomic,fetch-add64,16
8,450127.75,1,16,atomic,fetch-add64,16
9,449960.45,1,16,atomic,fetch-add64,16
10,450211.76,1,16,atomic,fetch-add64,16
11,450077.30,1,16,atomic,fetch-add64,16
12,450041.69,1,16,atomic,fetch-add64,16
13,450176.84,1,16,atomic,fetch-add64,16
14,450049.82,1,16,atomic,fetch-add64,16
15,450130.20,1,16,atomic,fetch-add64,16
0,446366.28,1,32,atomic,fetch-add64,16
1,446501.03,1,32,atomic,fetch-add64,16
2,446451.40,1,32,atomic,fetch-add64,16
3,446392.81,1,32,atomic,fetch-add64,16
4,446502.84,1,32,atomic,fetch-add64,16
5,446487.51,1,32,atomic,fetch-add64,16
6,446475.13,1,32,atomic,fetch-add64,16
7,446445.21,1,32,atomic,fetch-add64,16
8,446400.68,1,32,atomic,fetch-add64,16
9,446394.17,1,32,atomic,fetch-add64,16
10,446487.25,1,32,atomic,fetch-add64,16
11,446415.10,1,32,atomic,fetch-add64,16
12,446533.59,1,32,atomic,fetch-add64,16
13,446461.72,1,32,atomic,fetch-add64,16
14,446388.62,1,32,atomic,fetch-add64,16
15,446633.53,1,32,atomic,fetch-add64,16
0,452566.42,1,64,atomic,fetch-add64,16
1,452918.82,1,64,atomic,fetch-add64,16
2,452738.29,1,64,atomic,fetch-add64,16
3,452673.75,1,64,atomic,fetch-add64,16
4,452470.13,1,64,atomic,fetch-add64,16
5,452560.49,1,64,atomic,fetch-add64,16
6,449698.48,1,64,atomic,fetch-add64,16
7,452555.78,1,64,atomic,fetch-add64,16
8,449922.57,1,64,atomic,fetch-add64,16
9,452467.33,1,64,atomic,fetch-add64,16
10,452568.52,1,64,atomic,fetch-add64,16
11,452838.71,1,64,atomic,fetch-add64,16
12,452477.77,1,64,atomic,fetch-add64,16
13,452838.87,1,64,atomic,fetch-add64,16
14,452558.91,1,64,atomic,fetch-add64,16
15,452585.95,1,64,atomic,fetch-add64,16
0,459992.54,1,128,atomic,fetch-add64,16
1,460714.62,1,128,atomic,fetch-add64,16
2,461157.01,1,128,atomic,fetch-add64,16
3,460858.00,1,128,atomic,fetch-add64,16
4,460499.57,1,128,atomic,fetch-add64,16
5,460545.73,1,128,atomic,fetch-add64,16
6,461205.00,1,128,atomic,fetch-add64,16
7,460703.70,1,128,atomic,fetch-add64,16
8,460553.86,1,128,atomic,fetch-add64,16
9,460593.06,1,128,atomic,fetch-add64,16
10,460880.85,1,128,atomic,fetch-add64,16
11,460876.50,1,128,atomic,fetch-add64,16
12,460706.31,1,128,atomic,fetch-add64,16
13,461064.83,1,128,atomic,fetch-add64,16
14,460783.44,1,128,atomic,fetch-add64,16
15,460978.08,1,128,atomic,fetch-add64,16
0,60785.70,1,2,atomic,fetch-add64,32
1,60885.96,1,2,atomic,fetch-add64,32
2,60779.62,1,2,atomic,fetch-add64,32
3,60744.56,1,2,atomic,fetch-add64,32
4,60718.10,1,2,atomic,fetch-add64,32
5,60800.90,1,2,atomic,fetch-add64,32
6,60807.15,1,2,atomic,fetch-add64,32
7,60857.51,1,2,atomic,fetch-add64,32
8,60796.38,1,2,atomic,fetch-add64,32
9,60816.20,1,2,atomic,fetch-add64,32
10,60879.69,1,2,atomic,fetch-add64,32
11,60814.96,1,2,atomic,fetch-add64,32
12,60732.27,1,2,atomic,fetch-add64,32
13,60806.45,1,2,atomic,fetch-add64,32
14,60780.90,1,2,atomic,fetch-add64,32
15,60762.34,1,2,atomic,fetch-add64,32
16,60792.15,1,2,atomic,fetch-add64,32
17,60732.30,1,2,atomic,fetch-add64,32
18,60792.96,1,2,atomic,fetch-add64,32
19,60838.42,1,2,atomic,fetch-add64,32
20,60863.92,1,2,atomic,fetch-add64,32
21,60801.71,1,2,atomic,fetch-add64,32
22,60782.82,1,2,atomic,fetch-add64,32
23,60930.81,1,2,atomic,fetch-add64,32
24,60782.50,1,2,atomic,fetch-add64,32
25,60828.38,1,2,atomic,fetch-add64,32
26,60845.96,1,2,atomic,fetch-add64,32
27,60792.32,1,2,atomic,fetch-add64,32
28,60902.44,1,2,atomic,fetch-add64,32
29,60807.13,1,2,atomic,fetch-add64,32
30,60780.89,1,2,atomic,fetch-add64,32
31,60755.94,1,2,atomic,fetch-add64,32
0,119090.85,1,4,atomic,fetch-add64,32
1,118817.04,1,4,atomic,fetch-add64,32
2,118807.07,1,4,atomic,fetch-add64,32
3,118610.80,1,4,atomic,fetch-add64,32
4,118941.88,1,4,atomic,fetch-add64,32
5,118798.31,1,4,atomic,fetch-add64,32
6,118985.26,1,4,atomic,fetch-add64,32
7,119210.76,1,4,atomic,fetch-add64,32
8,119091.99,1,4,atomic,fetch-add64,32
9,118801.62,1,4,atomic,fetch-add64,32
10,119011.25,1,4,atomic,fetch-add64,32
11,118841.31,1,4,atomic,fetch-add64,32
12,119044.70,1,4,atomic,fetch-add64,32
13,118955.28,1,4,atomic,fetch-add64,32
14,118983.65,1,4,atomic,fetch-add64,32
15,118914.20,1,4,atomic,fetch-add64,32
16,119162.31,1,4,atomic,fetch-add64,32
17,119248.90,1,4,atomic,fetch-add64,32
18,118864.36,1,4,atomic,fetch-add64,32
19,118863.64,1,4,atomic,fetch-add64,32
20,119114.85,1,4,atomic,fetch-add64,32
21,118777.40,1,4,atomic,fetch-add64,32
22,119013.97,1,4,atomic,fetch-add64,32
23,118972.91,1,4,atomic,fetch-add64,32
24,118789.79,1,4,atomic,fetch-add64,32
25,118983.26,1,4,atomic,fetch-add64,32
26,118950.34,1,4,atomic,fetch-add64,32
27,119099.30,1,4,atomic,fetch-add64,32
28,118785.99,1,4,atomic,fetch-add64,32
29,118926.79,1,4,atomic,fetch-add64,32
30,118633.44,1,4,atomic,fetch-add64,32
31,118579.26,1,4,atomic,fetch-add64,32
0,191324.21,1,8,atomic,fetch-add64,32
1,191595.92,1,8,atomic,fetch-add64,32
2,192072.81,1,8,atomic,fetch-add64,32
3,191746.08,1,8,atomic,fetch-add64,32
4,191685.30,1,8,atomic,fetch-add64,32
5,191608.00,1,8,atomic,fetch-add64,32
6,191624.01,1,8,atomic,fetch-add64,32
7,191415.40,1,8,atomic,fetch-add64,32
8,191054.56,1,8,atomic,fetch-add64,32
9,190998.72,1,8,atomic,fetch-add64,32
10,191124.11,1,8,atomic,fetch-add64,32
11,191948.37,1,8,atomic,fetch-add64,32
12,191682.17,1,8,atomic,fetch-add64,32
13,192444.95,1,8,atomic,fetch-add64,32
14,191454.29,1,8,atomic,fetch-add64,32
15,191190.40,1,8,atomic,fetch-add64,32
16,191191.63,1,8,atomic,fetch-add64,32
17,191441.64,1,8,atomic,fetch-add64,32
18,190686.00,1,8,atomic,fetch-add64,32
19,192195.48,1,8,atomic,fetch-add64,32
20,191756.49,1,8,atomic,fetch-add64,32
21,191435.34,1,8,atomic,fetch-add64,32
22,191834.70,1,8,atomic,fetch-add64,32
23,191429.43,1,8,atomic,fetch-add64,32
24,191413.86,1,8,atomic,fetch-add64,32
25,192008.14,1,8,atomic,fetch-add64,32
26,191866.21,1,8,atomic,fetch-add64,32
27,191365.78,1,8,atomic,fetch-add64,32
28,191607.06,1,8,atomic,fetch-add64,32
29,191342.08,1,8,atomic,fetch-add64,32
30,191012.68,1,8,atomic,fetch-add64,32
31,190831.84,1,8,atomic,fetch-add64,32
0,215088.60,1,16,atomic,fetch-add64,32
1,215641.55,1,16,atomic,fetch-add64,32
2,216344.09,1,16,atomic,fetch-add64,32
3,215445.59,1,16,atomic,fetch-add64,32
4,225890.11,1,16,atomic,fetch-add64,32
5,225337.63,1,16,atomic,fetch-add64,32
6,215653.50,1,16,atomic,fetch-add64,32
7,225781.90,1,16,atomic,fetch-add64,32
8,215538.75,1,16,atomic,fetch-add64,32
9,215902.89,1,16,atomic,fetch-add64,32
10,215333.68,1,16,atomic,fetch-add64,32
11,216228.73,1,16,atomic,fetch-add64,32
12,214846.83,1,16,atomic,fetch-add64,32
13,216282.72,1,16,atomic,fetch-add64,32
14,216149.17,1,16,atomic,fetch-add64,32
15,215553.15,1,16,atomic,fetch-add64,32
16,216157.66,1,16,atomic,fetch-add64,32
17,216681.10,1,16,atomic,fetch-add64,32
18,215052.09,1,16,atomic,fetch-add64,32
19,215752.28,1,16,atomic,fetch-add64,32
20,216160.42,1,16,atomic,fetch-add64,32
21,215597.42,1,16,atomic,fetch-add64,32
22,215881.42,1,16,atomic,fetch-add64,32
23,215322.86,1,16,atomic,fetch-add64,32
24,215253.65,1,16,atomic,fetch-add64,32
25,215403.93,1,16,atomic,fetch-add64,32
26,215801.79,1,16,atomic,fetch-add64,32
27,215361.96,1,16,atomic,fetch-add64,32
28,215943.03,1,16,atomic,fetch-add64,32
29,215289.60,1,16,atomic,fetch-add64,32
30,215152.04,1,16,atomic,fetch-add64,32
31,225701.34,1,16,atomic,fetch-add64,32
0,222977.36,1,32,atomic,fetch-add64,32
1,224718.33,1,32,atomic,fetch-add64,32
2,224539.95,1,32,atomic,fetch-add64,32
3,226251.36,1,32,atomic,fetch-add64,32
4,224540.03,1,32,atomic,fetch-add64,32
5,223733.85,1,32,atomic,fetch-add64,32
6,225242.89,1,32,atomic,fetch-add64,32
7,224041.57,1,32,atomic,fetch-add64,32
8,224095.45,1,32,atomic,fetch-add64,32
9,225370.54,1,32,atomic,fetch-add64,32
10,224445.53,1,32,atomic,fetch-add64,32
11,225307.90,1,32,atomic,fetch-add64,32
12,224026.45,1,32,atomic,fetch-add64,32
13,224407.06,1,32,atomic,fetch-add64,32
14,225146.83,1,32,atomic,fetch-add64,32
15,224184.22,1,32,atomic,fetch-add64,32
16,224638.04,1,32,atomic,fetch-add64,32
17,224333.81,1,32,atomic,fetch-add64,32
18,224176.45,1,32,atomic,fetch-add64,32
19,226107.06,1,32,atomic,fetch-add64,32
20,224278.58,1,32,atomic,fetch-add64,32
21,224888.93,1,32,atomic,fetch-add64,32
22,225537.27,1,32,atomic,fetch-add64,32
23,224634.12,1,32,atomic,fetch-add64,32
24,223723.63,1,32,atomic,fetch-add64,32
25,225394.81,1,32,atomic,fetch-add64,32
26,224541.85,1,32,atomic,fetch-add64,32
27,225376.36,1,32,atomic,fetch-add64,32
28,225582.73,1,32,atomic,fetch-add64,32
29,224648.12,1,32,atomic,fetch-add64,32
30,223490.18,1,32,atomic,fetch-add64,32
31,223177.53,1,32,atomic,fetch-add64,32
0,215989.82,1,64,atomic,fetch-add64,32
1,218329.44,1,64,atomic,fetch-add64,32
2,217785.76,1,64,atomic,fetch-add64,32
3,217387.78,1,64,atomic,fetch-add64,32
4,216765.08,1,64,atomic,fetch-add64,32
5,216659.46,1,64,atomic,fetch-add64,32
6,217528.48,1,64,atomic,fetch-add64,32
7,217476.15,1,64,atomic,fetch-add64,32
8,216820.62,1,64,atomic,fetch-add64,32
9,216462.76,1,64,atomic,fetch-add64,32
10,219052.47,1,64,atomic,fetch-add64,32
11,218303.20,1,64,atomic,fetch-add64,32
12,217553.05,1,64,atomic,fetch-add64,32
13,216658.39,1,64,atomic,fetch-add64,32
14,217191.84,1,64,atomic,fetch-add64,32
15,216315.41,1,64,atomic,fetch-add64,32
16,216544.48,1,64,atomic,fetch-add64,32
17,218254.78,1,64,atomic,fetch-add64,32
18,216810.58,1,64,atomic,fetch-add64,32
19,218489.93,1,64,atomic,fetch-add64,32
20,218199.69,1,64,atomic,fetch-add64,32
21,218639.01,1,64,atomic,fetch-add64,32
22,218654.56,1,64,atomic,fetch-add64,32
23,217569.64,1,64,atomic,fetch-add64,32
24,217154.40,1,64,atomic,fetch-add64,32
25,217214.42,1,64,atomic,fetch-add64,32
26,217118.92,1,64,atomic,fetch-add64,32
27,216425.22,1,64,atomic,fetch-add64,32
28,216569.65,1,64,atomic,fetch-add64,32
29,218391.88,1,64,atomic,fetch-add64,32
30,216884.74,1,64,atomic,fetch-add64,32
31,216545.15,1,64,atomic,fetch-add64,32
0,216317.14,1,128,atomic,fetch-add64,32
1,217739.53,1,128,atomic,fetch-add64,32
2,216528.72,1,128,atomic,fetch-add64,32
3,216574.71,1,128,atomic,fetch-add64,32
4,229663.35,1,128,atomic,fetch-add64,32
5,216557.28,1,128,atomic,fetch-add64,32
6,217058.88,1,128,atomic,fetch-add64,32
7,219339.16,1,128,atomic,fetch-add64,32
8,216429.24,1,128,atomic,fetch-add64,32
9,216441.63,1,128,atomic,fetch-add64,32
10,217199.84,1,128,atomic,fetch-add64,32
11,217639.50,1,128,atomic,fetch-add64,32
12,217542.32,1,128,atomic,fetch-add64,32
13,217789.31,1,128,atomic,fetch-add64,32
14,217759.48,1,128,atomic,fetch-add64,32
15,216566.84,1,128,atomic,fetch-add64,32
16,218104.57,1,128,atomic,fetch-add64,32
17,216484.90,1,128,atomic,fetch-add64,32
18,229144.46,1,128,atomic,fetch-add64,32
19,217175.36,1,128,atomic,fetch-add64,32
20,218230.82,1,128,atomic,fetch-add64,32
21,217275.48,1,128,atomic,fetch-add64,32
22,217139.20,1,128,atomic,fetch-add64,32
23,216652.59,1,128,atomic,fetch-add64,32
24,216412.07,1,128,atomic,fetch-add64,32
25,217743.60,1,128,atomic,fetch-add64,32
26,218341.14,1,128,atomic,fetch-add64,32
27,217360.40,1,128,atomic,fetch-add64,32
28,217428.19,1,128,atomic,fetch-add64,32
29,217418.77,1,128,atomic,fetch-add64,32
30,229412.05,1,128,atomic,fetch-add64,32
31,228890.17,1,128,atomic,fetch-add64,32
