pe_id,throughput,data_size,epoch_size,operation,num_pe
0,3100938.34,512,128,put-non-blocking,1
0,1191218.38,1024,128,put-non-blocking,1
0,922081.03,2048,128,put-non-blocking,1
0,311446.68,4096,128,put-non-blocking,1
0,229901.79,8192,128,put-non-blocking,1
0,114545.13,16384,128,put-non-blocking,1
0,7230471.95,1,256,put-non-blocking,1
0,7232575.11,2,256,put-non-blocking,1
0,7226206.35,4,256,put-non-blocking,1
0,7230871.54,8,256,put-non-blocking,1
0,7230329.66,16,256,put-non-blocking,1
0,7017976.60,32,256,put-non-blocking,1
0,7012660.10,64,256,put-non-blocking,1
0,6897818.54,128,256,put-non-blocking,1
0,6037218.53,256,256,put-non-blocking,1
0,3150951.84,512,256,put-non-blocking,1
0,1243438.32,1024,256,put-non-blocking,1
0,925245.27,2048,256,put-non-blocking,1
0,458987.43,4096,256,put-non-blocking,1
0,228890.93,8192,256,put-non-blocking,1
0,114527.17,16384,256,put-non-blocking,1
0,7419821.47,1,512,put-non-blocking,1
0,7423833.91,2,512,put-non-blocking,1
0,7422131.63,4,512,put-non-blocking,1
0,7423205.86,8,512,put-non-blocking,1
0,7420988.30,16,512,put-non-blocking,1
0,7188459.84,32,512,put-non-blocking,1
0,7187407.93,64,512,put-non-blocking,1
0,6675424.78,128,512,put-non-blocking,1
0,4735835.91,256,512,put-non-blocking,1
0,3641613.31,512,512,put-non-blocking,1
0,1833078.45,1024,512,put-non-blocking,1
0,918842.21,2048,512,put-non-blocking,1
0,309535.98,4096,512,put-non-blocking,1
0,229329.38,8192,512,put-non-blocking,1
0,114890.90,16384,512,put-non-blocking,1
0,7512529.37,1,1024,put-non-blocking,1
0,7513211.33,2,1024,put-non-blocking,1
0,7514702.51,4,1024,put-non-blocking,1
0,7514480.38,8,1024,put-non-blocking,1
0,7513826.55,16,1024,put-non-blocking,1
0,6620943.11,32,1024,put-non-blocking,1
0,6617690.11,64,1024,put-non-blocking,1
0,6378638.06,128,1024,put-non-blocking,1
0,4936047.86,256,1024,put-non-blocking,1
0,2491079.26,512,1024,put-non-blocking,1
0,1827151.22,1024,1024,put-non-blocking,1
0,915622.05,2048,1024,put-non-blocking,1
0,458249.53,4096,1024,put-non-blocking,1
0,229668.47,8192,1024,put-non-blocking,1
0,77523.24,16384,1024,put-non-blocking,1
0,894453.00,1,1,put-non-blocking,2
1,894460.73,1,1,put-non-blocking,2
0,904031.81,2,1,put-non-blocking,2
1,904074.72,2,1,put-non-blocking,2
0,892818.53,4,1,put-non-blocking,2
1,892862.51,4,1,put-non-blocking,2
0,896057.00,8,1,put-non-blocking,2
1,896099.98,8,1,put-non-blocking,2
0,886074.87,16,1,put-non-blocking,2
1,886114.71,16,1,put-non-blocking,2
0,900416.89,32,1,put-non-blocking,2
1,900459.05,32,1,put-non-blocking,2
0,880320.46,64,1,put-non-blocking,2
1,880352.24,64,1,put-non-blocking,2
0,844516.06,128,1,put-non-blocking,2
1,844541.36,128,1,put-non-blocking,2
0,830383.26,256,1,put-non-blocking,2
1,830432.61,256,1,put-non-blocking,2
0,794170.32,512,1,put-non-blocking,2
1,794213.63,512,1,put-non-blocking,2
0,716373.04,1024,1,put-non-blocking,2
1,716414.30,1024,1,put-non-blocking,2
0,638411.88,2048,1,put-non-blocking,2
1,638452.26,2048,1,put-non-blocking,2
0,441830.81,4096,1,put-non-blocking,2
1,441854.55,4096,1,put-non-blocking,2
0,276909.55,8192,1,put-non-blocking,2
1,276925.77,8192,1,put-non-blocking,2
0,192490.93,16384,1,put-non-blocking,2
1,192501.72,16384,1,put-non-blocking,2
0,1718239.78,1,2,put-non-blocking,2
1,1718314.03,1,2,put-non-blocking,2
0,1720347.97,2,2,put-non-blocking,2
1,1720427.30,2,2,put-non-blocking,2
0,1705394.23,4,2,put-non-blocking,2
1,1705478.67,4,2,put-non-blocking,2
0,1729554.47,8,2,put-non-blocking,2
1,1729644.86,8,2,put-non-blocking,2
0,1723037.32,16,2,put-non-blocking,2
1,1723117.87,16,2,put-non-blocking,2
0,1666764.36,32,2,put-non-blocking,2
1,1666838.91,32,2,put-non-blocking,2
0,1640324.83,64,2,put-non-blocking,2
1,1640412.37,64,2,put-non-blocking,2
0,1591175.47,128,2,put-non-blocking,2
1,1591251.76,128,2,put-non-blocking,2
0,1360463.64,256,2,put-non-blocking,2
1,1360528.42,256,2,put-non-blocking,2
0,1247009.70,512,2,put-non-blocking,2
1,1247064.70,512,2,put-non-blocking,2
0,1143592.57,1024,2,put-non-blocking,2
1,1143649.49,1024,2,put-non-blocking,2
0,886430.99,2048,2,put-non-blocking,2
1,886494.33,2048,2,put-non-blocking,2
0,549353.73,4096,2,put-non-blocking,2
1,549378.23,4096,2,put-non-blocking,2
0,382652.03,8192,2,put-non-blocking,2
1,382673.84,8192,2,put-non-blocking,2
0,194322.05,16384,2,put-non-blocking,2
1,194333.12,16384,2,put-non-blocking,2
0,3158471.41,1,4,put-non-blocking,2
1,3158594.86,1,4,put-non-blocking,2
0,3150274.64,2,4,put-non-blocking,2
1,3150408.37,2,4,put-non-blocking,2
0,3169804.36,4,4,put-non-blocking,2
1,3169954.33,4,4,put-non-blocking,2
0,3176684.66,8,4,put-non-blocking,2
1,3176843.52,8,4,put-non-blocking,2
0,3084526.43,16,4,put-non-blocking,2
1,3084685.01,16,4,put-non-blocking,2
0,3006824.82,32,4,put-non-blocking,2
1,3006987.71,32,4,put-non-blocking,2
0,2970236.45,64,4,put-non-blocking,2
1,2970382.24,64,4,put-non-blocking,2
0,2819889.03,128,4,put-non-blocking,2
1,2820033.63,128,4,put-non-blocking,2
0,2304952.47,256,4,put-non-blocking,2
1,2305058.42,256,4,put-non-blocking,2
0,1985111.89,512,4,put-non-blocking,2
1,1985224.70,512,4,put-non-blocking,2
0,1794263.36,1024,4,put-non-blocking,2
1,1794376.77,1024,4,put-non-blocking,2
0,1323829.08,2048,4,put-non-blocking,2
1,1323903.11,2048,4,put-non-blocking,2
0,754804.56,4096,4,put-non-blocking,2
1,754846.97,4096,4,put-non-blocking,2
0,394003.07,8192,4,put-non-blocking,2
1,394025.63,8192,4,put-non-blocking,2
0,149818.92,16384,4,put-non-blocking,2
1,149825.41,16384,4,put-non-blocking,2
0,5205012.54,1,8,put-non-blocking,2
1,5205215.74,1,8,put-non-blocking,2
0,5173591.12,2,8,put-non-blocking,2
1,5173808.49,2,8,put-non-blocking,2
0,5263874.17,4,8,put-non-blocking,2
1,5264103.59,4,8,put-non-blocking,2
0,5221048.76,8,8,put-non-blocking,2
1,5221257.30,8,8,put-non-blocking,2
0,5256060.48,16,8,put-non-blocking,2
1,5256274.60,16,8,put-non-blocking,2
0,5150182.76,32,8,put-non-blocking,2
1,5150412.10,32,8,put-non-blocking,2
0,4973910.60,64,8,put-non-blocking,2
1,4974089.55,64,8,put-non-blocking,2
0,4730520.01,128,8,put-non-blocking,2
1,4730756.39,128,8,put-non-blocking,2
0,3816369.04,256,8,put-non-blocking,2
1,3816561.91,256,8,put-non-blocking,2
0,3152545.53,512,8,put-non-blocking,2
1,3152698.09,512,8,put-non-blocking,2
0,2214407.39,1024,8,put-non-blocking,2
1,2214506.49,1024,8,put-non-blocking,2
0,1514041.80,2048,8,put-non-blocking,2
1,1514129.09,2048,8,put-non-blocking,2
0,585738.84,4096,8,put-non-blocking,2
1,585775.51,4096,8,put-non-blocking,2
0,390890.83,8192,8,put-non-blocking,2
1,390912.84,8192,8,put-non-blocking,2
0,200516.69,16384,8,put-non-blocking,2
1,200528.16,16384,8,put-non-blocking,2
0,7747924.38,1,16,put-non-blocking,2
1,7748137.62,1,16,put-non-blocking,2
0,7749569.18,2,16,put-non-blocking,2
1,7749779.01,2,16,put-non-blocking,2
0,7814393.95,4,16,put-non-blocking,2
1,7814624.60,4,16,put-non-blocking,2
0,7889003.69,8,16,put-non-blocking,2
1,7889241.62,8,16,put-non-blocking,2
0,7864458.93,16,16,put-non-blocking,2
1,7864735.33,16,16,put-non-blocking,2
0,7688084.42,32,16,put-non-blocking,2
1,7688366.17,32,16,put-non-blocking,2
0,7762678.49,64,16,put-non-blocking,2
1,7762965.23,64,16,put-non-blocking,2
0,7283183.61,128,16,put-non-blocking,2
1,7283533.94,128,16,put-non-blocking,2
0,6293350.53,256,16,put-non-blocking,2
1,6293732.10,256,16,put-non-blocking,2
0,4382235.29,512,16,put-non-blocking,2
1,4382507.56,512,16,put-non-blocking,2
0,2317149.92,1024,16,put-non-blocking,2
1,2317254.53,1024,16,put-non-blocking,2
0,1179773.15,2048,16,put-non-blocking,2
1,1179823.53,2048,16,put-non-blocking,2
0,791087.47,4096,16,put-non-blocking,2
1,791132.53,4096,16,put-non-blocking,2
0,402079.23,8192,16,put-non-blocking,2
1,402102.27,8192,16,put-non-blocking,2
0,155366.94,16384,16,put-non-blocking,2
1,155373.72,16384,16,put-non-blocking,2
0,10222219.55,1,32,put-non-blocking,2
1,10222438.89,1,32,put-non-blocking,2
0,10348098.95,2,32,put-non-blocking,2
1,10348305.42,2,32,put-non-blocking,2
0,10466715.88,4,32,put-non-blocking,2
1,10466927.57,4,32,put-non-blocking,2
0,10421522.13,8,32,put-non-blocking,2
1,10421768.43,8,32,put-non-blocking,2
0,10307147.63,16,32,put-non-blocking,2
1,10307404.16,16,32,put-non-blocking,2
0,10201033.25,32,32,put-non-blocking,2
1,10201289.94,32,32,put-non-blocking,2
0,10225025.76,64,32,put-non-blocking,2
1,10225376.13,64,32,put-non-blocking,2
0,9738779.75,128,32,put-non-blocking,2
1,9739296.48,128,32,put-non-blocking,2
0,7656548.67,256,32,put-non-blocking,2
1,7657054.08,256,32,put-non-blocking,2
0,5942978.05,512,32,put-non-blocking,2
1,5943317.03,512,32,put-non-blocking,2
0,2350696.38,1024,32,put-non-blocking,2
1,2350844.11,1024,32,put-non-blocking,2
0,1588266.29,2048,32,put-non-blocking,2
1,1588356.46,2048,32,put-non-blocking,2
0,597249.45,4096,32,put-non-blocking,2
1,597287.35,4096,32,put-non-blocking,2
0,310378.84,8192,32,put-non-blocking,2
1,310399.01,8192,32,put-non-blocking,2
0,231199.30,16384,32,put-non-blocking,2
1,231214.37,16384,32,put-non-blocking,2
0,12176160.50,1,64,put-non-blocking,2
1,12176307.76,1,64,put-non-blocking,2
0,12482263.56,2,64,put-non-blocking,2
1,12482421.56,2,64,put-non-blocking,2
0,12483068.46,4,64,put-non-blocking,2
1,12483243.68,4,64,put-non-blocking,2
0,12168453.99,8,64,put-non-blocking,2
1,12168641.63,8,64,put-non-blocking,2
0,12473479.08,16,64,put-non-blocking,2
1,12473695.93,16,64,put-non-blocking,2
0,12071197.51,32,64,put-non-blocking,2
1,12071481.35,32,64,put-non-blocking,2
0,12261606.90,64,64,put-non-blocking,2
1,12262010.58,64,64,put-non-blocking,2
0,11721045.20,128,64,put-non-blocking,2
1,11721551.54,128,64,put-non-blocking,2
0,10403788.87,256,64,put-non-blocking,2
1,10404340.58,256,64,put-non-blocking,2
0,6070913.28,512,64,put-non-blocking,2
1,6071256.00,512,64,put-non-blocking,2
0,3158883.31,1024,64,put-non-blocking,2
1,3159063.89,1024,64,put-non-blocking,2
0,1600397.55,2048,64,put-non-blocking,2
1,1600489.75,2048,64,put-non-blocking,2
0,620959.06,4096,64,put-non-blocking,2
1,620999.45,4096,64,put-non-blocking,2
0,461604.92,8192,64,put-non-blocking,2
1,461635.10,8192,64,put-non-blocking,2
0,229532.01,16384,64,put-non-blocking,2
1,229547.11,16384,64,put-non-blocking,2
0,13820556.37,1,128,put-non-blocking,2
1,13820672.76,1,128,put-non-blocking,2
0,13859035.22,2,128,put-non-blocking,2
1,13859157.27,2,128,put-non-blocking,2
0,13407046.95,4,128,put-non-blocking,2
1,13407143.38,4,128,put-non-blocking,2
0,13411943.34,8,128,put-non-blocking,2
1,13412062.89,8,128,put-non-blocking,2
0,13817050.02,16,128,put-non-blocking,2
1,13817222.69,16,128,put-non-blocking,2
0,13673920.79,32,128,put-non-blocking,2
1,13674137.57,32,128,put-non-blocking,2
0,13637182.55,64,128,put-non-blocking,2
1,13637605.02,64,128,put-non-blocking,2
0,13208460.05,128,128,put-non-blocking,2
1,13208933.98,128,128,put-non-blocking,2
0,11615158.55,256,128,put-non-blocking,2
1,11615985.68,256,128,put-non-blocking,2
0,6227095.93,512,128,put-non-blocking,2
1,6227456.16,512,128,put-non-blocking,2
0,2386942.97,1024,128,put-non-blocking,2
1,2387093.96,1024,128,put-non-blocking,2
0,1834749.47,2048,128,put-non-blocking,2
1,1834867.24,2048,128,put-non-blocking,2
0,922815.60,4096,128,put-non-blocking,2
1,922875.98,4096,128,put-non-blocking,2
0,310647.44,8192,128,put-non-blocking,2
1,310661.20,8192,128,put-non-blocking,2
0,154562.30,16384,128,put-non-blocking,2
1,154572.54,16384,128,put-non-blocking,2
0,14109516.19,1,256,put-non-blocking,2
1,14109567.57,1,256,put-non-blocking,2
0,14694913.62,2,256,put-non-blocking,2
1,14694990.77,2,256,put-non-blocking,2
0,14673061.63,4,256,put-non-blocking,2
1,14673148.99,4,256,put-non-blocking,2
0,14696441.78,8,256,put-non-blocking,2
1,14696547.36,8,256,put-non-blocking,2
0,14115215.27,16,256,put-non-blocking,2
1,14115342.96,16,256,put-non-blocking,2
0,14505823.29,32,256,put-non-blocking,2
1,14506019.88,32,256,put-non-blocking,2
0,14507098.63,64,256,put-non-blocking,2
1,14507424.57,64,256,put-non-blocking,2
0,14056534.65,128,256,put-non-blocking,2
1,14057130.67,128,256,put-non-blocking,2
0,9395553.81,256,256,put-non-blocking,2
1,9396143.73,256,256,put-non-blocking,2
0,4768258.44,512,256,put-non-blocking,2
1,4768560.50,512,256,put-non-blocking,2
0,3659064.94,1024,256,put-non-blocking,2
1,3659299.95,1024,256,put-non-blocking,2
0,1245062.07,2048,256,put-non-blocking,2
1,1245143.68,2048,256,put-non-blocking,2
0,918007.26,4096,256,put-non-blocking,2
1,918067.83,4096,256,put-non-blocking,2
0,457423.21,8192,256,put-non-blocking,2
1,457453.53,8192,256,put-non-blocking,2
0,228522.75,16384,256,put-non-blocking,2
1,228537.90,16384,256,put-non-blocking,2
0,14496404.46,1,512,put-non-blocking,2
1,14496421.62,1,512,put-non-blocking,2
0,15124976.86,2,512,put-non-blocking,2
1,15124995.94,2,512,put-non-blocking,2
0,14486754.04,4,512,put-non-blocking,2
1,14486808.34,4,512,put-non-blocking,2
0,14490244.68,8,512,put-non-blocking,2
1,14490312.29,8,512,put-non-blocking,2
0,15119247.14,16,512,put-non-blocking,2
1,15119365.92,16,512,put-non-blocking,2
0,14940530.31,32,512,put-non-blocking,2
1,14940759.58,32,512,put-non-blocking,2
0,14370259.20,64,512,put-non-blocking,2
1,14370553.98,64,512,put-non-blocking,2
0,13354262.69,128,512,put-non-blocking,2
1,13354706.87,128,512,put-non-blocking,2
0,12215461.05,256,512,put-non-blocking,2
1,12216172.10,256,512,put-non-blocking,2
0,4957032.12,512,512,put-non-blocking,2
1,4957254.39,512,512,put-non-blocking,2
0,3677353.69,1024,512,put-non-blocking,2
1,3677594.91,1024,512,put-non-blocking,2
0,1241157.62,2048,512,put-non-blocking,2
1,1241239.55,2048,512,put-non-blocking,2
0,618964.97,4096,512,put-non-blocking,2
1,618992.66,4096,512,put-non-blocking,2
0,457267.02,8192,512,put-non-blocking,2
1,457297.29,8192,512,put-non-blocking,2
0,228839.45,16384,512,put-non-blocking,2
1,228854.60,16384,512,put-non-blocking,2
0,15329280.27,1,1024,put-non-blocking,2
1,15329296.29,1,1024,put-non-blocking,2
0,15330810.05,2,1024,put-non-blocking,2
1,15330829.31,2,1024,put-non-blocking,2
0,14658499.08,4,1024,put-non-blocking,2
1,14658539.67,4,1024,put-non-blocking,2
0,15329069.29,8,1024,put-non-blocking,2
1,15329117.97,8,1024,put-non-blocking,2
0,14666168.01,16,1024,put-non-blocking,2
1,14666271.70,16,1024,put-non-blocking,2
0,13210458.44,32,1024,put-non-blocking,2
1,13210585.04,32,1024,put-non-blocking,2
0,13689693.36,64,1024,put-non-blocking,2
1,13689945.19,64,1024,put-non-blocking,2
0,12744568.24,128,1024,put-non-blocking,2
1,12745131.53,128,1024,put-non-blocking,2
0,13656493.37,256,1024,put-non-blocking,2
1,13657373.84,256,1024,put-non-blocking,2
0,7252613.00,512,1024,put-non-blocking,2
1,7253081.00,512,1024,put-non-blocking,2
0,3652496.14,1024,1024,put-non-blocking,2
1,3652735.89,1024,1024,put-non-blocking,2
0,1238501.69,2048,1024,put-non-blocking,2
1,1238558.17,2048,1024,put-non-blocking,2
0,618255.16,4096,1024,put-non-blocking,2
1,618296.19,4096,1024,put-non-blocking,2
0,309732.15,8192,1024,put-non-blocking,2
1,309746.09,8192,1024,put-non-blocking,2
0,228578.71,16384,1024,put-non-blocking,2
1,228594.23,16384,1024,put-non-blocking,2
0,1671489.75,1,1,put-non-blocking,4
1,1671640.63,1,1,put-non-blocking,4
2,1671644.08,1,1,put-non-blocking,4
3,1671638.03,1,1,put-non-blocking,4
0,1661281.90,2,1,put-non-blocking,4
1,1661456.16,2,1,put-non-blocking,4
2,1661458.82,2,1,put-non-blocking,4
3,1661465.45,2,1,put-non-blocking,4
0,1725692.24,4,1,put-non-blocking,4
1,1725857.84,4,1,put-non-blocking,4
2,1725852.67,4,1,put-non-blocking,4
3,1725856.75,4,1,put-non-blocking,4
0,1717139.01,8,1,put-non-blocking,4
1,1717294.41,8,1,put-non-blocking,4
2,1717292.74,8,1,put-non-blocking,4
3,1717291.66,8,1,put-non-blocking,4
0,1691548.69,16,1,put-non-blocking,4
1,1691712.85,16,1,put-non-blocking,4
2,1691715.52,16,1,put-non-blocking,4
3,1691712.28,16,1,put-non-blocking,4
0,1682731.90,32,1,put-non-blocking,4
1,1682900.49,32,1,put-non-blocking,4
2,1682901.52,32,1,put-non-blocking,4
3,1682900.20,32,1,put-non-blocking,4
0,1614797.57,64,1,put-non-blocking,4
1,1614953.26,64,1,put-non-blocking,4
2,1614947.18,64,1,put-non-blocking,4
3,1614946.65,64,1,put-non-blocking,4
0,1607057.17,128,1,put-non-blocking,4
1,1607193.63,128,1,put-non-blocking,4
2,1607190.79,128,1,put-non-blocking,4
3,1607193.89,128,1,put-non-blocking,4
0,1560343.80,256,1,put-non-blocking,4
1,1560484.13,256,1,put-non-blocking,4
2,1560497.61,256,1,put-non-blocking,4
3,1560487.38,256,1,put-non-blocking,4
0,1509539.38,512,1,put-non-blocking,4
1,1509706.05,512,1,put-non-blocking,4
2,1509706.20,512,1,put-non-blocking,4
3,1509707.49,512,1,put-non-blocking,4
0,1328767.57,1024,1,put-non-blocking,4
1,1328875.11,1024,1,put-non-blocking,4
2,1328875.52,1024,1,put-non-blocking,4
3,1328875.63,1024,1,put-non-blocking,4
0,1164210.81,2048,1,put-non-blocking,4
1,1164341.98,2048,1,put-non-blocking,4
2,1164344.83,2048,1,put-non-blocking,4
3,1164349.21,2048,1,put-non-blocking,4
0,837808.42,4096,1,put-non-blocking,4
1,837863.22,4096,1,put-non-blocking,4
2,837862.30,4096,1,put-non-blocking,4
3,837862.07,4096,1,put-non-blocking,4
0,644773.14,8192,1,put-non-blocking,4
1,644839.69,8192,1,put-non-blocking,4
2,644838.29,8192,1,put-non-blocking,4
3,644839.12,8192,1,put-non-blocking,4
0,285714.51,16384,1,put-non-blocking,4
1,285739.91,16384,1,put-non-blocking,4
2,285739.72,16384,1,put-non-blocking,4
3,285739.96,16384,1,put-non-blocking,4
0,3192721.62,1,2,put-non-blocking,4
1,3192872.32,1,2,put-non-blocking,4
2,3192881.49,1,2,put-non-blocking,4
3,3192879.11,1,2,put-non-blocking,4
0,3283219.91,2,2,put-non-blocking,4
1,3283505.23,2,2,put-non-blocking,4
2,3283501.46,2,2,put-non-blocking,4
3,3283503.43,2,2,put-non-blocking,4
0,3150315.41,4,2,put-non-blocking,4
1,3150563.21,4,2,put-non-blocking,4
2,3150566.19,4,2,put-non-blocking,4
3,3150579.59,4,2,put-non-blocking,4
0,3172301.33,8,2,put-non-blocking,4
1,3172584.47,8,2,put-non-blocking,4
2,3172594.87,8,2,put-non-blocking,4
3,3172591.52,8,2,put-non-blocking,4
0,3290513.70,16,2,put-non-blocking,4
1,3290830.43,16,2,put-non-blocking,4
2,3290826.64,16,2,put-non-blocking,4
3,3290828.08,16,2,put-non-blocking,4
0,3197668.69,32,2,put-non-blocking,4
1,3197989.79,32,2,put-non-blocking,4
2,3198001.55,32,2,put-non-blocking,4
3,3198016.04,32,2,put-non-blocking,4
0,3143579.04,64,2,put-non-blocking,4
1,3143825.62,64,2,put-non-blocking,4
2,3143818.87,64,2,put-non-blocking,4
3,3143819.53,64,2,put-non-blocking,4
0,3000262.22,128,2,put-non-blocking,4
1,3000535.75,128,2,put-non-blocking,4
2,3000535.30,128,2,put-non-blocking,4
3,3000529.59,128,2,put-non-blocking,4
0,2612514.24,256,2,put-non-blocking,4
1,2612771.23,256,2,put-non-blocking,4
2,2612773.97,256,2,put-non-blocking,4
3,2612769.07,256,2,put-non-blocking,4
0,2170221.94,1024,2,put-non-blocking,4
1,2170466.48,1024,2,put-non-blocking,4
2,2170469.94,1024,2,put-non-blocking,4
3,2170464.05,1024,2,put-non-blocking,4
0,1676414.74,2048,2,put-non-blocking,4
1,1676518.59,2048,2,put-non-blocking,4
2,1676523.41,2048,2,put-non-blocking,4
3,1676520.74,2048,2,put-non-blocking,4
0,1288179.47,4096,2,put-non-blocking,4
1,1288313.97,4096,2,put-non-blocking,4
2,1288313.14,4096,2,put-non-blocking,4
3,1288314.94,4096,2,put-non-blocking,4
0,571609.11,8192,2,put-non-blocking,4
1,571681.02,8192,2,put-non-blocking,4
2,571680.21,8192,2,put-non-blocking,4
3,571680.57,8192,2,put-non-blocking,4
0,293099.64,16384,2,put-non-blocking,4
1,293136.67,16384,2,put-non-blocking,4
2,293136.95,16384,2,put-non-blocking,4
3,293136.73,16384,2,put-non-blocking,4
0,5806893.50,1,4,put-non-blocking,4
1,5807371.52,1,4,put-non-blocking,4
2,5807348.47,1,4,put-non-blocking,4
3,5807352.13,1,4,put-non-blocking,4
0,6004044.32,2,4,put-non-blocking,4
1,6004579.69,2,4,put-non-blocking,4
2,6004560.46,2,4,put-non-blocking,4
3,6004549.95,2,4,put-non-blocking,4
0,6029616.27,4,4,put-non-blocking,4
1,6030147.42,4,4,put-non-blocking,4
2,6030134.09,4,4,put-non-blocking,4
3,6030134.69,4,4,put-non-blocking,4
0,5925805.36,8,4,put-non-blocking,4
1,5926366.96,8,4,put-non-blocking,4
2,5926354.09,8,4,put-non-blocking,4
3,5926357.01,8,4,put-non-blocking,4
0,5892588.71,16,4,put-non-blocking,4
1,5893103.52,16,4,put-non-blocking,4
2,5893113.65,16,4,put-non-blocking,4
